id,text,language,intent,product,quantity,city,budget,urgency,priority_score,priority_label,split,template_id,source
LL01149,तुम्ही ठाणे मध्ये पडदे चे काम करता का? दर सांगा. कृपया कॉल करा,mr,price_query,पडदे,,ठाणे,,0,40,Medium,train,mr-price_query-5,synthetic_template
LL01370,"नमस्कार, इंस्टाग्राम फॉलोअर्स 50k वाढवा, स्वस्त दर. आत्ताच DM करा.",mr,spam,,,,,0,0,Ignore,train,mr-spam-2,synthetic_template
LL00029,How much would vinyl branding cost for 1 bus in Nashik? Please call me,en,price_query,vinyl branding,1 bus,Nashik,,0,55,Medium,train,en-price_query-2,synthetic_template
LL00096,we want to order led lights for 8 buses. please share bulk pricing. required by next week.,en,bulk_order,led lights,8 buses,,,1,85,High,train,en-bulk_order-0,synthetic_template
LL00729,स्लीपर बर्थ का रेट क्या है?,hi,price_query,स्लीपर बर्थ,,,,0,35,Low,train,hi-price_query-0,synthetic_template
LL00337,buy 1 get 1 free on all sarees. visit our store today!,en,spam,,,,,0,0,Ignore,test,en-spam-8,synthetic_template
LL01255,"50 बसेस साठी बॉडी पेंट चा घाऊक दर सांगा, एकूण बजेट 1 कोटी आहे.",mr,bulk_order,बॉडी पेंट,50 बसेस,,1 कोटी,0,80,High,val,mr-bulk_order-5,synthetic_template
LL01676,seat cover ek atthavdyatach band padle. mala refund have khup urgent aahe,mr_roman,complaint,seat cover,,,,1,40,Medium,train,mr_roman-complaint-3,synthetic_template
LL01545,"dada, amhala 50 buses sathi seat cover have aahe. ghau dar kay asel? call kara",mr_roman,bulk_order,seat cover,50 buses,,,0,70,High,train,mr_roman-bulk_order-0,synthetic_template
LL00182,the pvc flooring you installed is allready damaged. this is unacceptable. please reply asap. thank you.,en,complaint,pvc flooring,,,,1,40,Medium,train,en-complaint-0,synthetic_template
LL00394,sir please body paint ka quotation bhej do. budget rs 20000 hai,hinglish,price_query,body paint,,,rs 20000,0,45,Medium,train,hinglish-price_query-2,synthetic_template
LL00651,"instagram followers 10k badhao, sasta rate. DM karo",hinglish,spam,,,,,0,0,Ignore,train,hinglish-spam-2,synthetic_template
LL00326,"dear sir, we are a supplier of cheap led lgihts from china. reply for a catalogue.",en,spam,,,,,0,0,Ignore,val,en-spam-6,synthetic_template
LL00892,"12 बस के लिए CCTV कैमरा का थोक रेट बताइए, कुल बजट 10 लाख है। जल्दी चाहिए।",hi,bulk_order,CCTV कैमरा,12 बस,,10 लाख,1,95,High,train,hi-bulk_order-5,synthetic_template
LL00379,Hyderabad me curtains lagwane ka kitna kharcha aayega?,hinglish,price_query,curtains,,Hyderabad,,0,40,Medium,train,hinglish-price_query-1,synthetic_template
LL01299,"नमस्कार, CCTV कॅमेरा चे फिनिशिंग खूप वाईट आहे, ताबडतोब दुरुस्त करा.",mr,complaint,CCTV कॅमेरा,,,,0,25,Low,train,mr-complaint-2,synthetic_template
LL00612,Aurangabad me meri bus ki deilvery 10 din late hui aur koi phone nahi utha raha,hinglish,complaint,,,Aurangabad,,0,25,Low,train,hinglish-complaint-4,synthetic_template
LL00005,What is the price of bus AC for a bus? Thanks.,en,price_query,bus AC,,,,0,35,Low,train,en-price_query-0,synthetic_template
LL00234,Your team dealyed my bus delivery in Bhopal by 10 days and nboody is answering my calls. Please call me,en,complaint,,,Bhopal,,0,25,Low,test,en-complaint-4,synthetic_template
LL00639,3 lakh tak personal loan pao 15 minute me. abhi click karo!,hinglish,spam,,,,,0,0,Ignore,val,hinglish-spam-0,synthetic_template
LL01769,savra sadyanvar ekavar ek free. aajach dukanat ya,mr_roman,spam,,,,,0,0,Ignore,train,mr_roman-spam-6,synthetic_template
LL00631,1 lakh tak personal loan pao 15 minute me. abhi click karo!,hinglish,spam,,,,,0,0,Ignore,val,hinglish-spam-0,synthetic_template
LL00161,"Ordering music system for 40 buses in Ratnagiri, please confirm the wholesale rate. Thanks",en,bulk_order,music system,40 buses,Ratnagiri,,0,75,High,train,en-bulk_order-6,synthetic_template
LL00265,"Hello sir, Warranty claim for full body paint. It broke after one month.",en,complaint,full body paint,,,,0,25,Low,train,en-complaint-6,synthetic_template
LL00527,"namaste 40 bus ke liye led lights ka wholesale rate batao, total budget 8 lakh",hinglish,bulk_order,led lights,40 bus,,8 lakh,0,80,High,train,hinglish-bulk_order-5,synthetic_template
LL01770,sarva sadyanvar ekavar ek free. aajach dukannat ya,mr_roman,spam,,,,,0,0,Ignore,train,mr_roman-spam-6,synthetic_template
LL01361,अभिनंदन! तुम्ही फ्री iPhone जिंकला आहे. आत्ताच क्लेम करा.,mr,spam,,,,,0,0,Ignore,test,mr-spam-1,synthetic_template
LL00016,Can you shae the rate for vinyl branding? Need it for 3 buses.,en,price_query,vinyl branding,3 buses,,,0,50,Medium,train,en-price_query-1,synthetic_template
LL00810,बॉडी पेंट का प्राइस लिस्ट भेज दीजिए बहुत ज़रूरी है।,hi,price_query,बॉडी पेंट,,,,1,50,Medium,test,hi-price_query-6,synthetic_template
LL01015,"इंस्टाग्राम फॉलोअर्स 10k बढ़ाएं, सस्ते रेट। अभी DM करें।",hi,spam,,,,,0,0,Ignore,train,hi-spam-2,synthetic_template
LL01762,google var pahiilya panachi guarantee asleli SEO seva mila,mr_roman,spam,,,,,0,0,Ignore,test,mr_roman-spam-5,synthetic_template
LL00346,get a loan for your bus business up to 1 lakh with zero documentation. click now!,en,spam,,,,,0,0,Ignore,train,en-spam-9,synthetic_template
LL01086,बस रॅप चा रेट काय आहे?,mr,price_query,बस रॅप,,,,0,35,Low,train,mr-price_query-0,synthetic_template
LL01406,"हॅलो सर, सर्व साड्यांवर एकावर एक फ्री. आजच दुकानात या.",mr,spam,,,,,0,0,Ignore,train,mr-spam-6,synthetic_template
LL00094,"Hi, We want to ordre exterior paint for 8 buses. Please shrae bulk pricing. Please call me.",en,bulk_order,exterior paint,8 buses,,,0,70,High,train,en-bulk_order-0,synthetic_template
LL01254,"120 सीट साठी बस सीट चा घाऊक दर सांगा, एकूण बजेट 8 लाख आहे. धन्यवाद.",mr,bulk_order,बस सीट,120 सीट,,8 लाख,0,80,High,val,mr-bulk_order-5,synthetic_template
LL00121,"Hey, Loooking to refurbish 300 units with anti-skid flooring. Budet ₹10 lakh. When can you start",en,bulk_order,anti-skid flooring,300 units,,₹10 lakh,0,80,High,train,en-bulk_order-2,synthetic_template
LL01134,"मला बस रॅप ची किंमत जाणून घ्यायची आहे, बजेट साधारण 30 हजार.",mr,price_query,बस रॅप,,,30 हजार,0,45,Medium,train,mr-price_query-4,synthetic_template
LL00660,ghar baithe roz 3000 kamao. WhatsApp karo,hinglish,spam,,,,,0,0,Ignore,train,hinglish-spam-3,synthetic_template
LL01245,"सातारा मध्ये डिलिव्हरीसाठी 12 बस मध्ये पडदे हवे, 3 आठवड्यात. कृपया कॉल करा.",mr,bulk_order,पडदे,12 बस,सातारा,,0,75,High,train,mr-bulk_order-4,synthetic_template
LL01269,"हॅलो सर, तुम्ही बसवलेले बॉडी पेंट खराब झाले आहे. हे योग्य नाही.",mr,complaint,बॉडी पेंट,,,,0,25,Low,train,mr-complaint-0,synthetic_template
LL00860,"नमस्ते, हमारे पास 40 बस हैं, सभी में रूफ टॉप AC लगवाना है। कृपया कॉल करें। बहुत ज़रूरी है।",hi,bulk_order,रूफ टॉप AC,40 बस,,,1,85,High,test,hi-bulk_order-3,synthetic_template
LL01148,तुम्ही औरंगाबाद मध्ये रूफ टॉप AC चे काम करता का? दर सांगा,mr,price_query,रूफ टॉप AC,,औरंगाबाद,,0,40,Medium,train,mr-price_query-5,synthetic_template
LL00462,bhai hume 10 bus ke liye sleeper berth chahiye. bulk me kya rate milega? aaj hi baat karni hai,hinglish,bulk_order,sleeper berth,10 bus,,,1,85,High,train,hinglish-bulk_order-0,synthetic_template
LL00186,"good morning, the sleeper berths you installed is already damaged. this is unacceptable.",en,complaint,sleeper berths,,,,0,25,Low,train,en-complaint-0,synthetic_template
LL01382,घरबसल्या रोज 5000 कमवा. WhatsApp करा,mr,spam,,,,,0,0,Ignore,train,mr-spam-3,synthetic_template
LL00072,What would it cost to get ceiling panels done on my bus? I'm in Ahmedabad. Thank you.,en,price_query,ceiling panels,,Ahmedabad,,0,40,Medium,train,en-price_query-7,synthetic_template
LL01594,"panvel madhe delivery sathi 30 bus madhe luggage rack have, 3 athavdyat",mr_roman,bulk_order,luggage rack,30 bus,panvel,,0,75,High,test,mr_roman-bulk_order-4,synthetic_template
LL01665,"bus wrap che finishing khup vait aahe, tatkal durust kara lavkar have aahe",mr_roman,complaint,bus wrap,,,,1,40,Medium,test,mr_roman-complaint-2,synthetic_template
LL01152,"नमस्कार, तुम्ही पुणे मध्ये पुशबॅक सीट चे काम करता का? दर सांगा. खूप अर्जंट आहे.",mr,price_query,पुशबॅक सीट,,पुणे,,1,55,Medium,train,mr-price_query-5,synthetic_template
LL00981,"वारंटी में बॉडी पेंट बदलवाना है, एक महीने में टूट गया। धन्यवाद।",hi,complaint,बॉडी पेंट,,,,0,25,Low,train,hi-complaint-5,synthetic_template
LL00787,क्या आप रत्नागिरी में सीट कवर का काम करते हैं? रेट बताइए।,hi,price_query,सीट कवर,,रत्नागिरी,,0,40,Medium,train,hi-price_query-5,synthetic_template
LL01213,"150 नग चा बल्क ऑर्डर द्यायचा आहे, LED लाईट हवे. बजेट ₹25 लाख. लवकर हवे आहे.",mr,bulk_order,LED लाईट,150 नग,,₹25 लाख,1,95,High,train,mr-bulk_order-2,synthetic_template
LL00198,I paid for roof-top AC but the work is still incomplete aftr 2 weeks,en,complaint,roof-top AC,,,,0,25,Low,train,en-complaint-1,synthetic_template
LL00340,Buy 1 get 1 free on all sarees. Visit our store today!,en,spam,,,,,0,0,Ignore,test,en-spam-8,synthetic_template
LL00885,"नमस्ते, नाशिक डिलीवरी के लिए 10 बसों में स्लीपर बर्थ चाहिए, 3 हफ्ते में। बहुत ज़रूरी है। धन्यवाद।",hi,bulk_order,स्लीपर बर्थ,10 बसों,नाशिक,,1,90,High,train,hi-bulk_order-4,synthetic_template
LL00497,"hello sir hamare paas 40 buses hai, sabme cctv camera lagwana hai. please call karo",hinglish,bulk_order,cctv camera,40 buses,,,0,70,High,val,hinglish-bulk_order-3,synthetic_template
LL01542,amhala 150 nag sathi cctv camera have aahe. ghau dar kay asel?,mr_roman,bulk_order,cctv camera,150 nag,,,0,70,High,train,mr_roman-bulk_order-0,synthetic_template
LL00896,"120 सेट के लिए बस रैप का थोक रेट बताइए, कुल बजट ₹25 लाख है।",hi,bulk_order,बस रैप,120 सेट,,₹25 लाख,0,80,High,train,hi-bulk_order-5,synthetic_template
LL01566,"namaskar, bulk order dyaycha aahe 12 bus cha, CCTV camera have. budget 8 lakh",mr_roman,bulk_order,CCTV camera,12 bus,,8 lakh,0,80,High,val,mr_roman-bulk_order-2,synthetic_template
LL00042,"hello sir, do you install reclining seats in belgaum? what's the cost? please reply asap.",en,price_query,reclining seats,,belgaum,,1,55,Medium,train,en-price_query-4,synthetic_template
LL00827,"नमस्ते, मेरी ट्रैवल कंपनी सूरत में है, 60 सीट में रूफ टॉप AC लगवाना है। कितना डिस्काउंट मिलेगा? आज ही बात करनी है।",hi,bulk_order,रूफ टॉप AC,60 सीट,सूरत,,1,90,High,train,hi-bulk_order-1,synthetic_template
LL01266,तुम्ही बसवलेले फ्लोअरिंग खराब झाले आहे. हे योग्य नाही. आजच बोलायचे आहे.,mr,complaint,फ्लोअरिंग,,,,1,40,Medium,train,mr-complaint-0,synthetic_template
